id,student,task,solved,start,end,time_spent
5355,9005,73,True,2018-01-27T11:25:29.217212Z,2018-01-27T11:26:10.350147Z,41
5408,9011,31,False,2018-01-28T22:33:32.131125Z,2018-01-28T22:33:32.131146Z,0
5388,8706,19,True,2018-01-28T18:04:59.726167Z,2018-01-28T18:06:30.985432Z,91
5409,9011,2,False,2018-01-28T22:33:46.435142Z,2018-01-28T22:33:46.435162Z,0
5410,9012,14,False,2018-01-29T04:47:18.224993Z,2018-01-29T04:47:18.225012Z,0
5363,9005,61,False,2018-01-27T11:46:01.856977Z,2018-01-27T12:52:43.706048Z,4001
5364,9006,44,True,2018-01-27T13:17:56.769305Z,2018-01-27T13:18:22.722108Z,25
5370,9003,45,True,2018-01-28T11:39:41.185348Z,2018-01-28T11:59:50.771562Z,1209
5371,9008,2,False,2018-01-28T12:02:58.435228Z,2018-01-28T12:02:58.435244Z,0
5379,9003,30,True,2018-01-28T13:54:56.770393Z,2018-01-28T14:01:10.964003Z,374
5381,9009,66,False,2018-01-28T17:29:08.669967Z,2018-01-28T17:29:39.810807Z,31
5365,9006,66,True,2018-01-27T13:18:29.433054Z,2018-01-27T13:19:42.983986Z,73
5382,8706,52,False,2018-01-28T17:54:09.420349Z,2018-01-28T17:54:09.420365Z,0
5366,9006,8,False,2018-01-27T13:19:47.078561Z,2018-01-27T13:19:47.078592Z,0
5383,8706,2,False,2018-01-28T17:54:21.441767Z,2018-01-28T17:54:21.441782Z,0
5389,8706,23,True,2018-01-28T18:06:50.640704Z,2018-01-28T18:10:35.692425Z,225
5443,9024,44,True,2018-01-29T10:54:28.084146Z,2018-01-29T10:54:56.733403Z,28
5427,9024,2,True,2018-01-29T10:52:18.800397Z,2018-01-29T10:54:18.170722Z,119
5428,9019,14,False,2018-01-29T10:52:30.069905Z,2018-01-29T10:53:47.710025Z,77
5396,8993,42,False,2018-01-28T19:14:25.562779Z,2018-01-28T19:14:25.562794Z,0
5405,9003,75,True,2018-01-28T20:10:47.549159Z,2018-01-28T20:17:48.412118Z,420
5390,8706,79,True,2018-01-28T18:10:52.274701Z,2018-01-28T18:12:42.498904Z,110
5417,9015,67,True,2018-01-29T10:51:14.558323Z,2018-01-29T10:54:00.816603Z,166
5421,9019,51,True,2018-01-29T10:51:42.803987Z,2018-01-29T10:52:04.349098Z,21
5400,8993,29,False,2018-01-28T19:23:13.142672Z,2018-01-28T19:26:17.066265Z,183
5411,9011,26,True,2018-01-29T06:46:37.498840Z,2018-01-29T06:47:48.729520Z,71
5412,9011,2,False,2018-01-29T06:48:06.994504Z,2018-01-29T06:48:06.994518Z,0
5406,9011,26,False,2018-01-28T21:48:12.355501Z,2018-01-28T21:48:55.556337Z,43
5401,9010,25,True,2018-01-28T19:26:46.187917Z,2018-01-28T19:27:19.417773Z,33
5403,9003,39,True,2018-01-28T19:52:23.763693Z,2018-01-28T20:03:21.021495Z,657
5445,9021,51,True,2018-01-29T10:54:41.555198Z,2018-01-29T10:54:51.614831Z,10
5413,9011,44,True,2018-01-29T06:48:15.040182Z,2018-01-29T06:48:39.856407Z,24
5439,9020,25,True,2018-01-29T10:54:11.190426Z,2018-01-29T10:54:26.990381Z,15
5420,9018,44,True,2018-01-29T10:51:41.982200Z,2018-01-29T10:52:45.471282Z,63
5433,9017,14,True,2018-01-29T10:53:33.955092Z,2018-01-29T10:53:51.413503Z,17
5438,9015,25,True,2018-01-29T10:54:06.341857Z,2018-01-29T10:54:19.423295Z,13
5431,9022,67,True,2018-01-29T10:52:58.686147Z,2018-01-29T10:55:01.844107Z,123
5450,9017,31,True,2018-01-29T10:55:01.743385Z,2018-01-29T10:55:16.919042Z,15
5426,9023,2,True,2018-01-29T10:52:17.467520Z,2018-01-29T10:55:03.812167Z,166
5440,9021,10,True,2018-01-29T10:54:12.622137Z,2018-01-29T10:54:33.809212Z,21
5441,9017,49,True,2018-01-29T10:54:17.580265Z,2018-01-29T10:54:42.606198Z,25
5457,9019,6,True,2018-01-29T10:55:30.492577Z,2018-01-29T10:57:59.096416Z,148
5446,9017,67,True,2018-01-29T10:54:45.506043Z,2018-01-29T10:54:59.353468Z,13
5444,9016,49,True,2018-01-29T10:54:33.950920Z,2018-01-29T10:55:04.997047Z,31
5442,9015,12,True,2018-01-29T10:54:26.232070Z,2018-01-29T10:55:12.474313Z,46
5447,9019,10,True,2018-01-29T10:54:49.509475Z,2018-01-29T10:55:21.085206Z,31
5452,9022,8,True,2018-01-29T10:55:09.195069Z,2018-01-29T10:56:25.904721Z,76
5455,9023,44,True,2018-01-29T10:55:23.560595Z,2018-01-29T10:55:47.288511Z,23
5429,9025,31,True,2018-01-29T10:52:30.148749Z,2018-01-29T10:56:41.899035Z,251
5458,9023,12,True,2018-01-29T10:56:02.206797Z,2018-01-29T10:56:58.085977Z,55
5461,9023,10,True,2018-01-29T10:57:02.143039Z,2018-01-29T10:57:25.245671Z,23
5462,9021,12,True,2018-01-29T10:57:04.042121Z,2018-01-29T10:57:49.483715Z,45
5459,9022,31,True,2018-01-29T10:56:31.241263Z,2018-01-29T10:57:22.355866Z,51
5449,9021,6,True,2018-01-29T10:54:57.010705Z,2018-01-29T10:56:58.003493Z,120
5467,9019,19,True,2018-01-29T10:58:02.685178Z,2018-01-29T10:59:40.471286Z,97
5460,9025,66,True,2018-01-29T10:56:52.375769Z,2018-01-29T10:58:06.369577Z,73
5464,9023,79,True,2018-01-29T10:57:28.769919Z,2018-01-29T10:58:56.127491Z,87
5470,9023,66,True,2018-01-29T10:59:00.975459Z,2018-01-29T10:59:56.363419Z,55
5448,9020,6,True,2018-01-29T10:54:50.923427Z,2018-01-29T10:58:17.462554Z,206
5466,9022,66,True,2018-01-29T10:58:00.097922Z,2018-01-29T11:00:58.791397Z,178
5453,9016,6,True,2018-01-29T10:55:09.580704Z,2018-01-29T10:58:58.900189Z,229
5435,9018,23,True,2018-01-29T10:53:48.523468Z,2018-01-29T11:01:08.700959Z,440
5454,9017,23,True,2018-01-29T10:55:19.157724Z,2018-01-29T11:00:34.288836Z,315
5468,9025,10,True,2018-01-29T10:58:18.537938Z,2018-01-29T10:58:50.006435Z,31
5451,9024,23,True,2018-01-29T10:55:04.727806Z,2018-01-29T11:07:08.528854Z,723
5456,9015,23,True,2018-01-29T10:55:24.121565Z,2018-01-29T11:00:04.752260Z,280
5465,9021,84,True,2018-01-29T10:57:58.136634Z,2018-01-29T11:00:15.925905Z,137
5418,9016,44,True,2018-01-29T10:51:24.915263Z,2018-01-29T11:16:58.779091Z,1533
5501,9023,17,True,2018-01-29T11:04:55.161988Z,2018-01-29T11:07:15.022855Z,139
5540,9024,57,True,2018-01-29T11:11:10.484764Z,2018-01-29T11:12:21.737658Z,71
5469,9020,79,True,2018-01-29T10:58:24.293785Z,2018-01-29T10:59:15.643567Z,51
5549,9016,84,True,2018-01-29T11:12:21.728018Z,2018-01-29T11:14:07.154263Z,105
5563,9016,56,True,2018-01-29T11:14:57.813736Z,2018-01-29T11:15:42.258528Z,44
5516,9023,50,True,2018-01-29T11:07:24.591193Z,2018-01-29T11:09:05.837335Z,101
5473,9020,10,True,2018-01-29T10:59:19.746959Z,2018-01-29T10:59:35.107850Z,15
5475,9019,46,True,2018-01-29T10:59:45.313658Z,2018-01-29T11:01:45.299779Z,119
5537,9021,69,True,2018-01-29T11:10:49.315944Z,2018-01-29T11:12:26.179726Z,96
5520,9024,14,True,2018-01-29T11:07:37.293470Z,2018-01-29T11:08:24.338886Z,47
5481,9023,71,True,2018-01-29T11:01:05.557893Z,2018-01-29T11:01:52.829126Z,47
5484,9022,84,True,2018-01-29T11:01:26.881055Z,2018-01-29T11:02:43.721844Z,76
5492,9017,71,True,2018-01-29T11:02:52.452237Z,2018-01-29T11:03:45.009768Z,52
5510,9021,73,True,2018-01-29T11:06:33.478147Z,2018-01-29T11:07:56.502895Z,83
5500,9023,67,True,2018-01-29T11:04:36.464208Z,2018-01-29T11:04:52.757981Z,16
5513,9015,53,True,2018-01-29T11:07:05.041576Z,2018-01-29T11:07:21.120174Z,16
5522,9019,69,True,2018-01-29T11:07:43.915879Z,2018-01-29T11:10:56.001274Z,192
5521,9018,46,True,2018-01-29T11:07:41.402804Z,2018-01-29T11:10:56.004843Z,194
5551,9015,72,True,2018-01-29T11:12:44.309374Z,2018-01-29T11:14:50.797993Z,126
5533,9023,57,True,2018-01-29T11:10:13.279126Z,2018-01-29T11:11:25.345159Z,72
5488,9017,11,True,2018-01-29T11:02:19.424568Z,2018-01-29T11:02:49.585699Z,30
5504,9022,69,True,2018-01-29T11:05:18.930742Z,2018-01-29T11:07:23.693948Z,124
5495,9019,41,True,2018-01-29T11:03:36.564003Z,2018-01-29T11:06:07.958411Z,151
5489,9015,57,True,2018-01-29T11:02:36.831558Z,2018-01-29T11:04:59.228514Z,142
5557,9016,76,False,2018-01-29T11:14:10.555763Z,2018-01-29T11:14:10.555790Z,0
5560,9018,11,True,2018-01-29T11:14:45.458863Z,2018-01-29T11:15:04.492850Z,19
5472,9016,19,True,2018-01-29T10:59:14.301026Z,2018-01-29T11:06:53.237799Z,458
5486,9023,70,True,2018-01-29T11:02:03.571388Z,2018-01-29T11:02:53.024923Z,49
5474,9020,21,True,2018-01-29T10:59:43.710602Z,2018-01-29T11:04:03.265274Z,259
5519,9025,86,True,2018-01-29T11:07:32.743637Z,2018-01-29T11:08:03.068086Z,30
5509,9017,3,True,2018-01-29T11:06:30.051212Z,2018-01-29T11:06:56.286052Z,26
5476,9023,46,True,2018-01-29T10:59:59.438275Z,2018-01-29T11:01:02.063031Z,62
5482,9018,79,True,2018-01-29T11:01:12.482546Z,2018-01-29T11:04:05.836747Z,173
5483,9015,71,True,2018-01-29T11:01:24.168941Z,2018-01-29T11:02:15.294470Z,51
5479,9017,46,True,2018-01-29T11:00:39.111124Z,2018-01-29T11:02:15.712022Z,96
5494,9022,1,True,2018-01-29T11:03:18.140617Z,2018-01-29T11:05:07.713941Z,109
5517,9015,17,True,2018-01-29T11:07:24.861194Z,2018-01-29T11:08:30.130574Z,65
5503,9018,6,True,2018-01-29T11:05:15.370962Z,2018-01-29T11:07:26.171918Z,130
5531,9023,68,True,2018-01-29T11:09:27.110330Z,2018-01-29T11:10:07.843251Z,40
5478,9021,57,True,2018-01-29T11:00:23.790953Z,2018-01-29T11:04:11.010247Z,227
5498,9018,66,True,2018-01-29T11:04:09.841752Z,2018-01-29T11:05:09.519395Z,59
5477,9015,79,True,2018-01-29T11:00:11.139990Z,2018-01-29T11:01:19.892207Z,68
5529,9022,55,True,2018-01-29T11:08:45.157104Z,2018-01-29T11:13:49.956778Z,304
5480,9022,12,True,2018-01-29T11:01:03.073755Z,2018-01-29T11:01:22.137952Z,19
5532,9024,13,True,2018-01-29T11:09:52.327895Z,2018-01-29T11:11:01.629202Z,69
5506,9021,3,True,2018-01-29T11:05:34.145593Z,2018-01-29T11:06:15.652423Z,41
5538,9018,13,True,2018-01-29T11:10:59.319610Z,2018-01-29T11:12:12.471369Z,73
5491,9022,11,True,2018-01-29T11:02:50.068857Z,2018-01-29T11:03:14.581514Z,24
5502,9015,41,True,2018-01-29T11:05:05.159301Z,2018-01-29T11:07:01.349806Z,116
5514,9025,2,True,2018-01-29T11:07:09.476193Z,2018-01-29T11:07:29.497334Z,20
5518,9022,38,True,2018-01-29T11:07:30.244659Z,2018-01-29T11:08:37.553356Z,67
5497,9020,11,True,2018-01-29T11:04:06.796235Z,2018-01-29T11:05:25.529078Z,78
5493,9023,11,True,2018-01-29T11:02:58.171251Z,2018-01-29T11:04:33.589320Z,95
5559,9016,53,True,2018-01-29T11:14:40.409346Z,2018-01-29T11:14:52.765916Z,12
5548,9019,37,True,2018-01-29T11:12:20.481985Z,2018-01-29T11:13:35.987379Z,75
5496,9017,38,True,2018-01-29T11:03:50.103487Z,2018-01-29T11:06:25.136850Z,155
5499,9021,1,True,2018-01-29T11:04:18.560166Z,2018-01-29T11:05:28.617511Z,70
5515,9024,10,True,2018-01-29T11:07:12.051330Z,2018-01-29T11:07:33.696591Z,21
5471,9025,23,True,2018-01-29T10:59:02.266857Z,2018-01-29T11:07:04.052017Z,481
5485,9019,70,True,2018-01-29T11:01:52.265022Z,2018-01-29T11:02:32.476643Z,40
5490,9019,1,True,2018-01-29T11:02:37.802446Z,2018-01-29T11:03:30.674432Z,52
5487,9015,10,True,2018-01-29T11:02:18.573694Z,2018-01-29T11:02:33.988108Z,15
5568,9016,2,True,2018-01-29T11:15:59.340515Z,2018-01-29T11:16:13.026877Z,13
5547,9018,69,True,2018-01-29T11:12:19.444376Z,2018-01-29T11:14:42.751790Z,143
5530,9025,71,True,2018-01-29T11:08:50.265743Z,2018-01-29T11:10:40.473571Z,110
5541,9016,41,True,2018-01-29T11:11:11.534644Z,2018-01-29T11:11:51.470763Z,39
5508,9019,76,True,2018-01-29T11:06:11.819639Z,2018-01-29T11:07:37.589782Z,85
5525,9020,13,True,2018-01-29T11:08:22.585211Z,2018-01-29T11:11:30.718340Z,188
5536,9016,11,True,2018-01-29T11:10:47.133746Z,2018-01-29T11:11:07.213681Z,20
5524,9025,11,True,2018-01-29T11:08:07.891985Z,2018-01-29T11:08:47.198655Z,39
5527,9021,50,True,2018-01-29T11:08:28.763912Z,2018-01-29T11:10:41.657838Z,132
5511,9016,23,True,2018-01-29T11:06:56.617859Z,2018-01-29T11:07:39.689537Z,43
5526,9024,6,True,2018-01-29T11:08:27.305773Z,2018-01-29T11:09:36.666871Z,69
5505,9020,12,True,2018-01-29T11:05:29.812555Z,2018-01-29T11:05:49.278431Z,19
5507,9020,17,True,2018-01-29T11:05:57.317075Z,2018-01-29T11:08:16.248144Z,138
5550,9024,3,True,2018-01-29T11:12:26.057932Z,2018-01-29T11:14:44.071484Z,138
5561,9024,17,True,2018-01-29T11:14:48.153232Z,2018-01-29T11:15:57.904093Z,69
5539,9019,50,True,2018-01-29T11:11:01.112960Z,2018-01-29T11:12:14.843069Z,73
5534,9016,14,True,2018-01-29T11:10:28.258784Z,2018-01-29T11:10:44.688287Z,16
5545,9016,8,True,2018-01-29T11:11:54.436691Z,2018-01-29T11:12:16.655842Z,22
5528,9015,84,True,2018-01-29T11:08:35.263700Z,2018-01-29T11:11:54.523430Z,199
5546,9015,37,True,2018-01-29T11:11:58.293848Z,2018-01-29T11:12:41.020239Z,42
5542,9023,58,True,2018-01-29T11:11:29.650809Z,2018-01-29T11:12:42.294896Z,72
5523,9016,57,True,2018-01-29T11:07:44.267425Z,2018-01-29T11:10:24.789221Z,160
5535,9025,1,True,2018-01-29T11:10:44.520122Z,2018-01-29T11:11:39.447413Z,54
5543,9020,57,True,2018-01-29T11:11:34.048995Z,2018-01-29T11:15:09.724393Z,215
5552,9021,56,True,2018-01-29T11:12:46.931211Z,2018-01-29T11:13:27.218311Z,40
5566,9016,32,False,2018-01-29T11:15:44.882657Z,2018-01-29T11:15:44.882675Z,0
5575,9016,66,True,2018-01-29T11:17:14.284836Z,2018-01-29T11:17:46.451856Z,32
5558,9016,25,True,2018-01-29T11:14:30.801514Z,2018-01-29T11:14:37.893769Z,7
5589,9015,9,True,2018-01-29T11:20:59.857391Z,2018-01-29T11:22:39.037447Z,99
5562,9015,78,True,2018-01-29T11:14:56.414262Z,2018-01-29T11:16:56.445309Z,120
5574,9022,68,True,2018-01-29T11:17:05.179616Z,2018-01-29T11:18:18.591611Z,73
5573,9016,51,True,2018-01-29T11:17:03.101557Z,2018-01-29T11:17:10.133370Z,7
5582,9018,84,True,2018-01-29T11:18:43.930323Z,2018-01-29T11:19:46.462247Z,62
5564,9018,21,True,2018-01-29T11:15:08.748996Z,2018-01-29T11:15:53.393612Z,44
5586,9016,60,False,2018-01-29T11:19:53.811492Z,2018-01-29T11:20:14.870836Z,21
5556,9022,37,True,2018-01-29T11:13:56.350121Z,2018-01-29T11:17:01.485847Z,185
5576,9016,67,True,2018-01-29T11:17:50.974738Z,2018-01-29T11:18:00.183847Z,9
5571,9025,57,True,2018-01-29T11:16:47.203604Z,2018-01-29T11:18:18.807560Z,91
5572,9015,60,True,2018-01-29T11:17:02.454128Z,2018-01-29T11:18:15.968766Z,73
5544,9025,3,True,2018-01-29T11:11:45.620217Z,2018-01-29T11:16:42.620711Z,297
5570,9016,31,True,2018-01-29T11:16:30.541295Z,2018-01-29T11:16:42.625413Z,12
5584,9016,13,False,2018-01-29T11:19:41.009146Z,2018-01-29T11:19:41.009181Z,0
5591,9016,47,False,2018-01-29T11:21:19.257840Z,2018-01-29T11:21:19.257861Z,0
5583,9016,79,True,2018-01-29T11:18:45.751115Z,2018-01-29T11:19:32.737481Z,46
5577,9016,10,True,2018-01-29T11:18:04.418513Z,2018-01-29T11:18:12.049226Z,7
5578,9016,12,True,2018-01-29T11:18:16.213222Z,2018-01-29T11:18:26.345789Z,10
5567,9018,57,True,2018-01-29T11:15:56.479333Z,2018-01-29T11:18:38.164249Z,161
5555,9019,32,False,2018-01-29T11:13:40.707755Z,2018-01-29T11:19:50.168302Z,369
5512,9017,32,True,2018-01-29T11:07:00.695306Z,2018-01-29T11:24:55.164171Z,1074
5587,9019,17,True,2018-01-29T11:20:26.735136Z,2018-01-29T11:22:12.490465Z,105
5585,9018,72,True,2018-01-29T11:19:51.578526Z,2018-01-29T11:21:45.799060Z,114
5579,9015,5,True,2018-01-29T11:18:20.416146Z,2018-01-29T11:20:50.254933Z,149
5554,9021,59,False,2018-01-29T11:13:35.223067Z,2018-01-29T12:08:24.852410Z,3289
5588,9016,61,False,2018-01-29T11:20:43.214808Z,2018-01-29T11:20:43.214835Z,0
5569,9024,46,True,2018-01-29T11:16:01.691022Z,2018-01-29T11:21:08.409409Z,306
5592,9016,21,True,2018-01-29T11:21:35.516724Z,2018-01-29T11:23:22.613666Z,107
5580,9025,17,True,2018-01-29T11:18:21.848422Z,2018-01-29T11:22:33.321948Z,251
5590,9024,32,True,2018-01-29T11:21:13.458753Z,2018-01-29T11:49:17.901417Z,1684
5565,9020,58,True,2018-01-29T11:15:15.176214Z,2018-01-29T11:31:34.977084Z,979
5581,9022,72,True,2018-01-29T11:18:31.428139Z,2018-01-29T11:21:38.952458Z,187
5603,9017,47,True,2018-01-29T11:25:05.825798Z,2018-01-29T11:26:37.313529Z,91
5669,9046,49,True,2018-01-29T11:54:00.753236Z,2018-01-29T11:54:41.705190Z,40
5639,9019,82,False,2018-01-29T11:45:28.363745Z,2018-01-29T11:53:36.746005Z,488
5615,9019,53,True,2018-01-29T11:30:27.120958Z,2018-01-29T11:31:21.646590Z,54
5616,9018,60,False,2018-01-29T11:30:30.424851Z,2018-01-29T11:55:19.737194Z,1489
5594,9018,56,True,2018-01-29T11:21:52.511948Z,2018-01-29T11:22:37.090452Z,44
5597,9025,47,True,2018-01-29T11:22:38.099907Z,2018-01-29T11:28:25.222347Z,347
5646,9015,26,True,2018-01-29T11:52:07.573605Z,2018-01-29T11:52:16.064377Z,8
5619,9019,59,False,2018-01-29T11:33:57.869330Z,2018-01-29T11:36:51.520448Z,173
5632,9023,7,True,2018-01-29T11:38:10.456115Z,2018-01-29T11:43:32.920455Z,322
5676,9049,25,True,2018-01-29T11:54:27.419918Z,2018-01-29T11:54:59.275104Z,31
5608,9016,18,False,2018-01-29T11:28:36.713607Z,2018-01-29T11:28:36.713636Z,0
5595,9019,78,False,2018-01-29T11:22:15.893816Z,2018-01-29T11:33:22.033177Z,666
5634,9019,64,False,2018-01-29T11:43:17.640872Z,2018-01-29T11:45:12.657923Z,115
5682,9046,10,True,2018-01-29T11:54:59.841591Z,2018-01-29T11:55:08.774451Z,8
5610,9025,68,True,2018-01-29T11:29:18.046965Z,2018-01-29T11:30:12.330055Z,54
5611,9023,27,True,2018-01-29T11:29:30.475893Z,2018-01-29T11:30:14.346632Z,43
5638,9016,38,False,2018-01-29T11:45:10.915653Z,2018-01-29T11:45:17.401584Z,6
5719,9039,19,True,2018-01-29T11:57:50.784823Z,2018-01-29T12:02:38.649802Z,287
5660,9037,14,True,2018-01-29T11:53:30.718905Z,2018-01-29T11:55:47.737023Z,137
5653,9015,49,True,2018-01-29T11:53:06.937301Z,2018-01-29T11:53:13.868614Z,6
5623,9015,2,True,2018-01-29T11:35:30.369595Z,2018-01-29T11:35:42.029300Z,11
5598,9018,34,True,2018-01-29T11:22:42.109109Z,2018-01-29T11:30:26.494188Z,464
5620,9022,59,False,2018-01-29T11:34:34.351053Z,2018-01-29T12:16:03.063714Z,2488
5647,9015,31,True,2018-01-29T11:52:19.289927Z,2018-01-29T11:52:27.622361Z,8
5630,9015,61,False,2018-01-29T11:37:58.604563Z,2018-01-29T11:42:00.665858Z,242
5636,9016,33,False,2018-01-29T11:43:58.090818Z,2018-01-29T11:43:58.090839Z,0
5617,9020,72,True,2018-01-29T11:31:39.217304Z,2018-01-29T11:33:44.115272Z,124
5698,9036,2,True,2018-01-29T11:56:29.580689Z,2018-01-29T11:56:36.528483Z,6
5640,9035,14,True,2018-01-29T11:45:52.195433Z,2018-01-29T11:50:39.779198Z,287
5553,9023,78,True,2018-01-29T11:12:49.498340Z,2018-01-29T11:23:51.424568Z,661
5654,9036,6,True,2018-01-29T11:53:12.073841Z,2018-01-29T11:54:14.360912Z,62
5612,9016,68,False,2018-01-29T11:30:01.044508Z,2018-01-29T11:32:02.018165Z,120
5596,9019,34,True,2018-01-29T11:22:27.705891Z,2018-01-29T11:23:56.377015Z,88
5607,9025,70,True,2018-01-29T11:28:30.572155Z,2018-01-29T11:29:14.919797Z,44
5605,9017,50,True,2018-01-29T11:26:40.310928Z,2018-01-29T11:27:35.516509Z,55
5618,9020,52,True,2018-01-29T11:33:50.590507Z,2018-01-29T11:36:00.263236Z,129
5655,9015,66,True,2018-01-29T11:53:17.200878Z,2018-01-29T11:53:48.805145Z,31
5635,9023,64,True,2018-01-29T11:43:40.926590Z,2018-01-29T11:53:21.547185Z,580
5671,9019,65,False,2018-01-29T11:54:10.447335Z,2018-01-29T11:55:37.178232Z,86
5656,9037,44,False,2018-01-29T11:53:22.747032Z,2018-01-29T11:53:22.747062Z,0
5688,9036,12,True,2018-01-29T11:55:35.405508Z,2018-01-29T11:55:55.958540Z,20
5601,9023,81,True,2018-01-29T11:23:55.078034Z,2018-01-29T11:29:24.949837Z,329
5593,9022,60,True,2018-01-29T11:21:47.386586Z,2018-01-29T11:34:28.499908Z,761
5663,9041,31,True,2018-01-29T11:53:38.799960Z,2018-01-29T11:55:21.888543Z,103
5629,9020,27,False,2018-01-29T11:37:43.310802Z,2018-01-29T11:48:41.879068Z,658
5600,9016,17,True,2018-01-29T11:23:30.646557Z,2018-01-29T11:28:01.263329Z,270
5648,9015,86,True,2018-01-29T11:52:30.963322Z,2018-01-29T11:52:44.336012Z,13
5673,9015,6,True,2018-01-29T11:54:14.235805Z,2018-01-29T11:56:20.953066Z,126
5613,9025,81,False,2018-01-29T11:30:19.519106Z,2018-01-29T12:19:40.577710Z,2961
5628,9016,73,False,2018-01-29T11:37:17.871722Z,2018-01-29T11:37:31.991907Z,14
5680,9038,67,True,2018-01-29T11:54:46.418011Z,2018-01-29T11:55:03.746199Z,17
5606,9017,60,True,2018-01-29T11:27:39.260488Z,2018-01-29T11:55:10.699337Z,1651
5641,9036,51,True,2018-01-29T11:46:28.566206Z,2018-01-29T11:46:45.411623Z,16
5697,9015,8,True,2018-01-29T11:56:24.385097Z,2018-01-29T11:56:38.195807Z,13
5622,9024,25,True,2018-01-29T11:35:23.883186Z,2018-01-29T11:36:18.193175Z,54
5626,9015,82,False,2018-01-29T11:36:34.882265Z,2018-01-29T11:37:38.175025Z,63
5625,9020,34,True,2018-01-29T11:36:08.436779Z,2018-01-29T11:37:38.766461Z,90
5643,9024,50,True,2018-01-29T11:49:23.200531Z,2018-01-29T11:53:25.206692Z,242
5609,9016,46,False,2018-01-29T11:28:53.983729Z,2018-01-29T11:29:43.533135Z,49
5602,9019,52,True,2018-01-29T11:23:59.401839Z,2018-01-29T11:26:28.842191Z,149
5717,9036,86,True,2018-01-29T11:57:40.780722Z,2018-01-29T11:57:51.137352Z,10
5599,9015,48,False,2018-01-29T11:22:46.425072Z,2018-01-29T11:35:03.635075Z,737
5604,9019,60,False,2018-01-29T11:26:31.455523Z,2018-01-29T11:26:31.455544Z,0
5624,9015,1,True,2018-01-29T11:35:54.064432Z,2018-01-29T11:36:24.265610Z,30
5716,9047,26,True,2018-01-29T11:57:38.013522Z,2018-01-29T11:57:51.849413Z,13
5621,9016,48,False,2018-01-29T11:35:12.909325Z,2018-01-29T11:36:27.864525Z,74
5627,9019,56,True,2018-01-29T11:37:05.737579Z,2018-01-29T11:37:50.888618Z,45
5679,9046,44,True,2018-01-29T11:54:46.166420Z,2018-01-29T11:54:55.143986Z,8
5649,9035,49,True,2018-01-29T11:52:36.215409Z,2018-01-29T11:52:52.080280Z,15
5700,9036,14,True,2018-01-29T11:56:39.684331Z,2018-01-29T11:56:47.071752Z,7
5614,9023,55,True,2018-01-29T11:30:22.911838Z,2018-01-29T11:38:03.626038Z,460
5631,9019,83,True,2018-01-29T11:37:59.342761Z,2018-01-29T11:43:14.778353Z,315
5650,9015,44,True,2018-01-29T11:52:47.656110Z,2018-01-29T11:52:54.039946Z,6
5642,9036,49,True,2018-01-29T11:46:51.625758Z,2018-01-29T11:47:14.918394Z,23
5666,9035,31,True,2018-01-29T11:53:49.303485Z,2018-01-29T11:54:03.591591Z,14
5637,9016,63,False,2018-01-29T11:44:56.860189Z,2018-01-29T11:44:56.860204Z,0
5644,9015,14,True,2018-01-29T11:51:46.867207Z,2018-01-29T11:51:56.671754Z,9
5645,9015,59,False,2018-01-29T11:51:59.040899Z,2018-01-29T11:51:59.040920Z,0
5633,9015,65,False,2018-01-29T11:43:11.043831Z,2018-01-29T11:49:28.837316Z,377
5689,9043,2,True,2018-01-29T11:55:45.862256Z,2018-01-29T11:56:07.073779Z,21
5651,9015,51,True,2018-01-29T11:52:57.247451Z,2018-01-29T11:53:01.269445Z,4
5678,9036,23,True,2018-01-29T11:54:40.319302Z,2018-01-29T11:55:16.295408Z,35
5677,9044,51,True,2018-01-29T11:54:36.176165Z,2018-01-29T11:54:47.208427Z,11
5685,9017,27,True,2018-01-29T11:55:17.947670Z,2018-01-29T11:56:09.839437Z,51
5652,9035,23,False,2018-01-29T11:53:00.892729Z,2018-01-29T11:53:33.063226Z,32
5665,9043,86,True,2018-01-29T11:53:48.734550Z,2018-01-29T11:55:38.731963Z,109
5675,9036,8,True,2018-01-29T11:54:18.356284Z,2018-01-29T11:54:37.833254Z,19
5691,9037,66,True,2018-01-29T11:55:55.483332Z,2018-01-29T11:56:44.448332Z,48
5661,9039,67,True,2018-01-29T11:53:38.511943Z,2018-01-29T11:57:11.167960Z,212
5668,9045,67,True,2018-01-29T11:53:58.806793Z,2018-01-29T11:56:02.081774Z,123
5657,9038,49,True,2018-01-29T11:53:26.417810Z,2018-01-29T11:54:40.209562Z,73
5667,9044,67,True,2018-01-29T11:53:55.503924Z,2018-01-29T11:54:31.378366Z,35
5694,9038,51,True,2018-01-29T11:56:07.878552Z,2018-01-29T11:56:26.229542Z,18
5672,9047,14,True,2018-01-29T11:54:13.157498Z,2018-01-29T11:57:31.814810Z,198
5674,9048,26,True,2018-01-29T11:54:15.661315Z,2018-01-29T11:56:33.222889Z,137
5684,9046,23,False,2018-01-29T11:55:11.516253Z,2018-01-29T11:57:02.226851Z,110
5686,9038,8,True,2018-01-29T11:55:24.650933Z,2018-01-29T11:56:04.341403Z,39
5687,9041,44,True,2018-01-29T11:55:26.497082Z,2018-01-29T11:55:41.342929Z,14
5706,9042,25,True,2018-01-29T11:56:50.299035Z,2018-01-29T11:57:02.683778Z,12
5664,9042,2,True,2018-01-29T11:53:46.440236Z,2018-01-29T11:56:43.190650Z,176
