task,string_square_sequence,program,new_solved,distinct_programs,most_frequent_program,abs_count,task_freq,rel_count
62,110,"[{'W!b{Wx>5{}}': 1, nan: 10, 'W!b{}': 2, 'R2{}': 1, 'Ix=4{}': 1}]",15,5.0,?,15.0,62.0,0.24193548387096775
62,11010-1,"[{'I{r}l': 1, 'R3{}lfR6{Id{s}/{f}}': 1}]",2,2.0,I{r}l,2.0,62.0,0.03225806451612903
62,110100,"[{'fIy{}': 1, 'f': 1, 'I!d{s}I!y{R2{f}}Ix=1{W!b{}}/{R4{r}}s': 1, 'sIx=1{}': 1}]",4,4.0,fIy{},4.0,62.0,0.06451612903225806
62,1101009-1,"[{'W!b{fIx<5{Id{r}/{l}}/{}}': 1, 'flrs': 1}]",2,2.0,W!b{fIx<5{Id{r}/{l}}/{}},2.0,62.0,0.03225806451612903
62,11010090,[{'R2{f}': 1}],1,1.0,R2{f},1.0,62.0,0.016129032258064516
62,1101009080,[{'fff': 1}],1,1.0,fff,1.0,62.0,0.016129032258064516
62,1101009080706050403020,"[{'W!b{W!y{ffIx=5{R2{s}}}Iy{l}/{r}}': 1, 'ffffsssR10{s}W{}': 1, 'R10{f}': 1, 'ssssssssss': 1}]",4,4.0,W!b{W!y{ffIx=5{R2{s}}}Iy{l}/{r}},4.0,62.0,0.06451612903225806
62,110100908070605040312111114104,[{'R7{f}rfffIk{r}Ix<5{r}/{}': 1}],1,1.0,R7{f}rfffIk{r}Ix<5{r}/{},1.0,62.0,0.016129032258064516
62,11010090807060504132,[{'R3{ff}rr': 1}],1,1.0,R3{ff}rr,1.0,62.0,0.016129032258064516
62,1101009080706051413121111141039383736353433323,[{'R5{f}rR4{f}lR2{f}R7{f}': 1}],1,1.0,R5{f}rR4{f}lR2{f}R7{f},1.0,62.0,0.016129032258064516
62,11010090807061514132,[{'R2{f}R2{R2{f}r}': 1}],1,1.0,R2{f}R2{R2{f}r},1.0,62.0,0.016129032258064516
62,1101009080706151413221,[{'R4{f}rR2{f}rlR2{}': 1}],1,1.0,R4{f}rR2{f}rlR2{},1.0,62.0,0.016129032258064516
62,11010090807161,[{'fffrf': 1}],1,1.0,fffrf,1.0,62.0,0.016129032258064516
62,11010090807161514132211111410494857464544435,[{'R2{R3{f}r}R2{lR3{f}r}R2{}': 1}],1,1.0,R2{R3{f}r}R2{lR3{f}r}R2{},1.0,62.0,0.016129032258064516
62,1101009081716150403020,[{'R2{fIy{f}Id{r}fflf}': 1}],1,1.0,R2{fIy{f}Id{r}fflf},1.0,62.0,0.016129032258064516
62,1101009081716152423221111141039382726151,[{'R8{Id{r}/{f}}R4{I!d{lf}/{R2{r}}}': 1}],1,1.0,R8{Id{r}/{f}}R4{I!d{lf}/{R2{r}}},1.0,62.0,0.016129032258064516
62,11010090817161524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232211111410494837363524232,[{'W!b{Ik{R2{f}}Ix=5{s}Id{r}/{l}}': 1}],1,1.0,W!b{Ik{R2{f}}Ix=5{s}Id{r}/{l}},1.0,62.0,0.016129032258064516
62,1101009081716152423221111141049484,[{'R8{I!d{f}/{r}}lR4{f}': 1}],1,1.0,R8{I!d{f}/{r}}lR4{f},1.0,62.0,0.016129032258064516
62,11010090817161524232211111410494847363534434241404-15,[{'W!b{ffIx=5{ss}Iy{l}/{r}}': 1}],1,1.0,W!b{ffIx=5{ss}Iy{l}/{r}},1.0,62.0,0.016129032258064516
62,1101009081716152423221111141049484746454,[{'R3{ffId{r}/{l}}R7{f}': 1}],1,1.0,R3{ffId{r}/{l}}R7{f},1.0,62.0,0.016129032258064516
62,1101009081716152423221111141049484746555453424,"[{'W!b{fIy{fId{r}/{l}}/{}}': 1, 'W!b{fIy{fId{r}/{l}}}': 1}]",2,2.0,W!b{fIy{fId{r}/{l}}/{}},2.0,62.0,0.03225806451612903
62,110100908171615242322111114104948474655545342414,"[{'W!b{W!y{f}Ix=5{s}/{f}Id{r}/{l}}': 1, 'W!d{R2{f}Id{r}Iy{lId{s}/{f}}}': 1}]",2,2.0,W!b{W!y{f}Ix=5{s}/{f}Id{r}/{l}},2.0,62.0,0.03225806451612903
62,110100908171615242322111114104948575655444342415,[{'W!y{R2{f}Ix<=2{r}/{Ix!=5{l}/{sr}}}': 1}],1,1.0,W!y{R2{f}Ix<=2{r}/{Ix!=5{l}/{sr}}},1.0,62.0,0.016129032258064516
62,11010090817161524232211111410495847464544534241404-15,[{'W!b{Ix>5{ls}Ix<=5{ff}Ix!=3{r}/{l}}': 1}],1,1.0,W!b{Ix>5{ls}Ix<=5{ff}Ix!=3{r}/{l}},1.0,62.0,0.016129032258064516
62,1101009081716152423221111141049585756555443424,[{'R9{Ik{ff}/{Id{rff}/{l}}}': 1}],1,1.0,R9{Ik{ff}/{Id{rff}/{l}}},1.0,62.0,0.016129032258064516
62,1101009081716152423221111141049585756555443425,[{'W!b{Id{r}Iy{l}Ix=5{s}Ik{ff}}': 1}],1,1.0,W!b{Id{r}Iy{l}Ix=5{s}Ik{ff}},1.0,62.0,0.016129032258064516
62,1101009081716152423221111141049585756555453425,[{'W!b{Ik{f}Id{rf}/{fIy{l}}}': 1}],1,1.0,W!b{Ik{f}Id{rf}/{fIy{l}}},1.0,62.0,0.016129032258064516
62,11010090817161524232211111410495857566,[{'R7{R2{f}Ix!=3{r}/{l}}': 1}],1,1.0,R7{R2{f}Ix!=3{r}/{l}},1.0,62.0,0.016129032258064516
62,1101009081716152423222,"[{'R4{W!d{f}r}W!y{ff}lff': 1, 'W!b{fId{r}/{f}Id{r}I{}}': 1, 'R3{R6{Ix<5{f}Id{r}}}': 1}]",3,3.0,R4{W!d{f}r}W!y{ff}lff,3.0,62.0,0.04838709677419355
62,110100918070605040312111114,[{'frlffffrff': 1}],1,1.0,frlffffrff,1.0,62.0,0.016129032258064516
62,110101,[{'r': 1}],1,1.0,r,1.0,62.0,0.016129032258064516
62,1101019181716050403021111141049485756555443424,[{'W!b{Iy{l}/{r}R3{f}}': 1}],1,1.0,W!b{Iy{l}/{r}R3{f}},1.0,62.0,0.016129032258064516
62,1101019181716050413122,[{'rffflR4{fr}': 1}],1,1.0,rffflR4{fr},1.0,62.0,0.016129032258064516
62,1101019283,[{'rrIx>2{r}': 1}],1,1.0,rrIx>2{r},1.0,62.0,0.016129032258064516
62,11010192837464544434241404,[{'R4{r}W!b{s}': 1}],1,1.0,R4{r}W!b{s},1.0,62.0,0.016129032258064516
62,11010192837464544536,[{'W!b{Id{Ix=5{ss}}/{r}}': 1}],1,1.0,W!b{Id{Ix=5{ss}}/{r}},1.0,62.0,0.016129032258064516
63,71,"[{nan: 32, 'R3{R5{R5{f}fs}}': 1, 'R2{}': 1, 'W!k{R5{f}s}': 1, 'R10{sfsfs}': 1, 'R5{f}R3{s}W!b{f}': 1, 'R3{}': 3, 'W{}': 2, 'W{r}': 1, 'Wk{}': 1, 'R5{f}sR4{f}s': 1, 'W!b{}': 2}]",47,12.0,?,47.0,149.0,0.31543624161073824
63,7161,"[{'sR2{}': 1, 's': 1}]",2,2.0,sR2{},2.0,149.0,0.013422818791946308
63,71615041312011,[{'Wk{R5{flr}}': 1}],1,1.0,Wk{R5{flr}},1.0,149.0,0.006711409395973154
63,716151,[{'sR3{sWk{}}': 1}],1,1.0,sR3{sWk{}},1.0,149.0,0.006711409395973154
63,71615141312011,[{'R4{f}lr': 1}],1,1.0,R4{f}lr,1.0,149.0,0.006711409395973154
63,716151413121,[{'R5{f}': 4}],4,1.0,R5{f},4.0,149.0,0.026845637583892617
63,716151413121100172625242322211,[{'R3{R5{f}lr}': 1}],1,1.0,R3{R5{f}lr},1.0,149.0,0.006711409395973154
63,71615141312111,"[{'R3{R5{f}}': 1, 'R7{sR10{}f}': 1, 'sR10{f}s': 1, 'W!b{R10{f}}': 1, 'sR2{R6{f}}': 1, 'R5{f}sR2{}': 1, 'W!b{R6{f}}': 2, 'R9{s}R5{W!b{s}}': 1, 'R5{f}s': 5, 'R10{s}': 2, 'ssR10{f}': 1, 'R4{fffs}': 1, 'W!b{f}': 2, 'R2{R5{f}}R2{s}': 1, 'R5{f}sWk{}': 1, 'W!b{R3{f}s}': 1, 'R3{sR6{f}}': 1, 'W!b{R6{f}s}': 2, 'W!b{R5{f}}s': 1, 'R3{R7{f}s}': 1, 'R3{R5{f}}fs': 1, 'R3{R6{f}R3{s}}': 1, 'R4{R5{f}}R6{s}': 1, 'W!b{R5{fsf}}': 1, 'R5{W!b{f}}s': 1, 'R2{R5{f}}fs': 1, 'W!b{R5{R2{f}}s}': 1, 'R3{R4{s}}': 1, 'R3{sR3{f}}': 1}]",37,29.0,R5{f}s,37.0,149.0,0.2483221476510067
63,716151413121110172,"[{'R5{f}sf': 3, 'R5{f}sR6{}s': 1}]",4,2.0,R5{f}sf,4.0,149.0,0.026845637583892617
63,7161514131211101726252423222,"[{'R5{f}sR6{f}': 3, 'R2{R5{f}s}': 1}]",4,2.0,R5{f}sR6{f},4.0,149.0,0.026845637583892617
63,716151413121110172625242322212,"[{'R5{fs}W!b{f}': 1, 'R5{f}sR7{f}': 1, 'W!b{fs}': 1, 'R3{R5{f}R3{s}}': 1, 'W!b{R2{R5{f}s}}': 1, 'W!b{R5{fs}f}': 1, 'R3{R5{f}s}': 6, 'W!b{R7{fs}}': 1, 'W!b{R3{R5{f}s}}': 1, 'Wk{R5{f}s}': 1, 'R3{R4{f}R3{s}}': 1, 'W!b{R5{f}s}': 3, 'R5{f}R10{s}r': 1, 'R5{f}sR10{f}': 1, 'R5{W!b{fs}s}': 2, 'R9{fsff}': 1, 'W!b{R2{ffs}}': 1, 'W!b{R3{f}R4{s}}': 1, 'R5{f}sW!b{f}': 1, 'R2{R5{fs}s}': 1, 'W!b{R10{R10{fs}}}': 1, 'R5{f}sW!b{s}': 1, 'W!d{R2{R5{f}s}}': 1, 'W!b{R4{f}R2{s}}': 2, 'R2{R2{R5{fs}}}': 1, 'R5{R5{fs}}': 1, 'R3{R3{fs}}': 1, 'R2{R10{fs}}': 1, 'fR3{R4{f}s}': 1, 'W!b{R10{fs}}f': 1, 'R3{W!b{R5{f}s}}': 1, 'Wk{R4{f}R3{s}}': 1, 'W!b{R2{f}s}': 1, 'fW!b{R4{f}s}': 1}]",43,34.0,R3{R5{f}s},43.0,149.0,0.28859060402684567
63,716151413121110172625242322212027363534333231303-13,[{'W!g{R5{f}sf}': 1}],1,1.0,W!g{R5{f}sf},1.0,149.0,0.006711409395973154
63,71615141312112,[{'R5{f}r': 1}],1,1.0,R5{f}r,1.0,149.0,0.006711409395973154
63,7161524233231404-15,[{'R10{W!g{fr}}': 1}],1,1.0,R10{W!g{fr}},1.0,149.0,0.006711409395973154
63,7162524131211000-10,[{'rR10{fls}': 1}],1,1.0,rR10{fls},1.0,149.0,0.006711409395973154
64,112,"[{nan: 20, 'W!b{}': 4, 'W{R2{}I{}rl}': 1, 'Wx=2{rfllfr}': 1, 'Ix<3{R2{}}': 1, 'rfWy{llfrrf}': 1, 'W!b{I{}}': 1, 'W!b{Ix=2{R2{r}}Ix=4{R2{l}}}': 1, 'Ix=4{fR2{l}}Ix=2{R2{l}}': 1, 'W!b{I{}Ix=4{}}': 1, 'Wy{}': 1, 'W!b{R2{R2{}R2{}}}': 1, 'W!y{rf}': 1}]",35,13.0,?,35.0,87.0,0.40229885057471265
64,112101,[{'lIx=4{rR2{l}}': 1}],1,1.0,lIx=4{rR2{l}},1.0,87.0,0.011494252873563218
64,112101908-1,"[{'W!d{R2{l}}': 1, 'W!b{Ix=2{f}Ix=4{f}ll}': 1}]",2,2.0,W!d{R2{l}},2.0,87.0,0.022988505747126436
64,11210192,[{'Wy{lr}Ix=1{}': 1}],1,1.0,Wy{lr}Ix=1{},1.0,87.0,0.011494252873563218
64,11210292827262524232221202,[{'W!b{fIx=4{R2{l}}I{}}': 1}],1,1.0,W!b{fIx=4{R2{l}}I{}},1.0,87.0,0.011494252873563218
64,112103,"[{'r': 1, 'rWx=1{}': 1, 'rR2{}': 1, 'rW!b{I{fl}Ix=3{l}}': 1}]",4,4.0,r,4.0,87.0,0.04597701149425287
64,11210392,[{'rl': 1}],1,1.0,rl,1.0,87.0,0.011494252873563218
64,112103928171605-1,[{'rW!b{R2{l}f}': 1}],1,1.0,rW!b{R2{l}f},1.0,87.0,0.011494252873563218
64,112103928172635241,[{'R3{Ix<=3{r}Ix=4{ll}}': 1}],1,1.0,R3{Ix<=3{r}Ix=4{ll}},1.0,87.0,0.011494252873563218
64,1121039382,"[{'rfIx>=2{l}': 1, 'rfIx=4{l}': 1}]",2,2.0,rfIx>=2{l},2.0,87.0,0.022988505747126436
64,11210393827161504131201-1,[{'R2{rfllfl}': 1}],1,1.0,R2{rfllfl},1.0,87.0,0.011494252873563218
64,1121039382716152,"[{'Wx!=2{rfll}fr': 1, 'Iy{rfllfr}': 1, 'Wx=3{rfllf}r': 1, 'rfllfr': 1}]",4,4.0,Wx!=2{rfll}fr,4.0,87.0,0.04597701149425287
64,112103938271615242312010,"[{'R2{rfllf}': 2, 'R2{rslls}': 1}]",3,2.0,R2{rfllf},3.0,87.0,0.034482758620689655
64,11210393827161524231201001,[{'R2{rfllf}r': 2}],2,1.0,R2{rfllf}r,2.0,87.0,0.022988505747126436
64,11210393827161524231201001-11,"[{'W!b{R2{rfllf}}': 1, 'R10{rslls}': 1}]",2,2.0,W!b{R2{rfllf}},2.0,87.0,0.022988505747126436
64,112103938271615243,[{'rfR2{l}fR2{r}': 1}],1,1.0,rfR2{l}fR2{r},1.0,87.0,0.011494252873563218
64,11210393827161524333221101-12,"[{'Wy{rfllfr}': 3, 'W!b{rfllfr}': 4, 'R2{rfllfr}': 1, 'W!b{rfR2{l}fr}': 1}]",9,4.0,W!b{rfllfr},9.0,87.0,0.10344827586206896
64,11210393827162514031201-1,[{'W!b{rIx=4{f}ll}': 1}],1,1.0,W!b{rIx=4{f}ll},1.0,87.0,0.011494252873563218
64,11210393827162524130,"[{'Wy{R2{rfll}}': 1, 'W!b{Iy{rfR2{l}}}': 1}]",2,2.0,Wy{R2{rfll}},2.0,87.0,0.022988505747126436
64,11210393827162524130211100-1-1,"[{'R2{R2{rfll}R2{}}': 1, 'W!b{Ix<=3{r}fR2{l}}': 1}]",2,2.0,R2{R2{rfll}R2{}},2.0,87.0,0.022988505747126436
64,11210393827162524130211202-11,[{'W!b{Ix<4{r}Ix!=2{fll}}': 1}],1,1.0,W!b{Ix<4{r}Ix!=2{fll}},1.0,87.0,0.011494252873563218
64,11210393827162534332211203-13,[{'W!b{rIx=4{fll}}': 1}],1,1.0,W!b{rIx=4{fll}},1.0,87.0,0.011494252873563218
64,11210393827363524333221303-12,"[{'W!b{rIx!=3{f}l}': 1, 'W!k{rfl}': 1}]",2,2.0,W!b{rIx!=3{f}l},2.0,87.0,0.022988505747126436
64,1121039383,"[{'rWy{fIx=4{}}': 1, 'rIx=4{ff}Ix=2{}': 1}]",2,2.0,rWy{fIx=4{}},2.0,87.0,0.022988505747126436
64,112103938372615141,[{'rffllff': 1}],1,1.0,rffllff,1.0,87.0,0.011494252873563218
64,11210393837363534333231303,[{'rW!b{fR2{Ix!=4{r}}}': 1}],1,1.0,rW!b{fR2{Ix!=4{r}}},1.0,87.0,0.011494252873563218
64,11210394,[{'Wy{r}': 1}],1,1.0,Wy{r},1.0,87.0,0.011494252873563218
64,11210394837262,[{'Wy{rrllf}': 1}],1,1.0,Wy{rrllf},1.0,87.0,0.011494252873563218
64,1121039485,[{'W!b{r}': 1}],1,1.0,W!b{r},1.0,87.0,0.011494252873563218
65,90,"[{nan: 20, 'Wx=5{f}Wx<5{rsl}': 1, 'W{}': 2, 'W!b{}': 1, 'W!b{Ix!=1{s}Ix=5{f}}': 1}]",25,5.0,?,25.0,75.0,0.3333333333333333
65,908-1,[{'lIx=2{fr}r': 1}],1,1.0,lIx=2{fr}r,1.0,75.0,0.013333333333333334
65,9080,"[{'Ix=1{s}': 1, 'W!b{f}Ix=1{ss}': 1}]",2,2.0,Ix=1{s},2.0,75.0,0.02666666666666667
65,908070,"[{'R2{s}R2{}': 1, 'R2{s}': 2}]",3,2.0,R2{s},3.0,75.0,0.04
65,9080706094,"[{'Ix=1{ssf}': 1, 'Wx=1{ssf}': 1, 'W!b{Wx=1{s}Wx>1{}}': 1, 'W!b{Ix=1{s}}': 1}]",4,4.0,Ix=1{ssf},4.0,75.0,0.05333333333333334
65,908070609484,"[{'R2{R2{s}R2{}}': 1, 'Wx=1{s}I!b{f}': 1, 'R2{s}fs': 1}]",3,3.0,R2{R2{s}R2{}},3.0,75.0,0.04
65,9080706094847363,[{'R4{s}lsR2{}': 1}],1,1.0,R4{s}lsR2{},1.0,75.0,0.013333333333333334
65,908070609484746440,"[{'R2{s}R4{f}': 1, 'Ik{R2{s}R4{f}}': 2}]",3,2.0,Ik{R2{s}R4{f}},3.0,75.0,0.04
65,90807060948474644030,"[{'R4{R2{s}f}': 1, 'Wx!=5{sWx!=1{s}}': 1, 'R2{R4{s}R5{f}}': 1, 'W!b{ssWx=5{f}}': 1, 'W!b{ssR2{f}}': 1, 'R3{s}R3{fs}': 1, 'R2{s}W!d{s}f': 1, 'Wk{s}': 1, 'R3{R2{s}W!b{f}}': 1, 'R3{R2{s}R2{f}}': 1, 'R5{Ix!=3{ssf}}': 1, 'R2{R2{s}R2{s}}': 1, 'R6{ssff}': 1, 'W!b{R2{s}Wx=1{f}}': 1, 'R2{ssR5{f}}': 1}]",15,15.0,R4{R2{s}f},15.0,75.0,0.2
65,9080706094847464403020,"[{'W!b{Wx=1{s}Wx=5{f}}': 1, 'W!b{Ix=1{s}Ix=5{f}}': 3, 'W!b{Wx!=1{f}Wx=1{s}}': 1}]",5,3.0,W!b{Ix=1{s}Ix=5{f}},5.0,75.0,0.06666666666666667
65,90807060948474644030201044342414,"[{'R2{R2{s}R4{f}}': 2, 'R2{ssR4{f}}': 1}]",3,2.0,R2{R2{s}R4{f}},3.0,75.0,0.04
65,9080706094847464403020104434241404-14,"[{'W!b{R2{s}R4{f}}': 2, 'W!b{ssR4{f}}': 2, 'Wx!=3{R2{s}R4{f}}': 1}]",5,3.0,W!b{R2{s}R4{f}},5.0,75.0,0.06666666666666667
65,9080716152,[{'R6{sr}': 1}],1,1.0,R6{sr},1.0,75.0,0.013333333333333334
65,9081716094,[{'W!b{Ix=1{rfl}}': 1}],1,1.0,W!b{Ix=1{rfl}},1.0,75.0,0.013333333333333334
65,908171609485,"[{'W!b{rfl}': 1, 'R2{rfl}': 1, 'R6{rfl}': 1}]",3,3.0,W!b{rfl},3.0,75.0,0.04
66,72,[{nan: 24}],24,1.0,?,24.0,138.0,0.17391304347826086
66,7261,[{'l': 5}],5,1.0,l,5.0,138.0,0.036231884057971016
66,726150,"[{'lll': 1, 'll': 1}]",2,2.0,lll,2.0,138.0,0.014492753623188406
66,726151,[{'lf': 2}],2,1.0,lf,2.0,138.0,0.014492753623188406
66,72615140,[{'lfl': 1}],1,1.0,lfl,1.0,138.0,0.007246376811594203
66,7261514030,[{'lflf': 1}],1,1.0,lflf,1.0,138.0,0.007246376811594203
66,7261514030201100,[{'lflffrl': 1}],1,1.0,lflffrl,1.0,138.0,0.007246376811594203
66,7261514030201102,"[{'lflffrrrf': 1, 'lflffrrr': 1, 'lflffrrrrfrrrl': 1}]",3,3.0,lflffrrrf,3.0,138.0,0.021739130434782608
66,7261514030211100-11,[{'lflfrflrl': 1}],1,1.0,lflfrflrl,1.0,138.0,0.007246376811594203
66,72615141,"[{'lffr': 1, 'lfflfr': 1, 'lff': 2, 'lffffrlffrf': 1, 'lffffr': 1, 'lfflfffrfr': 1, 'lfff': 1, 'lffl': 1}]",9,8.0,lff,9.0,138.0,0.06521739130434782
66,72615142,"[{'lfr': 1, 'lfrf': 1}]",2,2.0,lfr,2.0,138.0,0.014492753623188406
66,726152,"[{'lr': 1, 'lrfllffr': 1}]",2,2.0,lr,2.0,138.0,0.014492753623188406
66,7262,"[{'f': 2, 'frflfllflr': 1, 'frr': 1}]",4,3.0,f,4.0,138.0,0.028985507246376812
66,7263,[{'r': 2}],2,1.0,r,2.0,138.0,0.014492753623188406
66,726352,"[{'rlf': 1, 'rlrllfl': 1, 'rl': 1}]",3,3.0,rlf,3.0,138.0,0.021739130434782608
66,726353,"[{'rfrrfffll': 1, 'rfr': 1, 'rflfrflf': 1, 'rfrll': 1, 'rfrrfffflflrfff': 1, 'rflfr': 1, 'rffrlflf': 1, 'rflr': 1, 'rfrff': 1, 'rfrflfl': 1, 'rfl': 1, 'rffl': 1}]",12,12.0,rfrrfffll,12.0,138.0,0.08695652173913043
66,726354,[{'rr': 4}],4,1.0,rr,4.0,138.0,0.028985507246376812
66,72635443,[{'rrl': 5}],5,1.0,rrl,5.0,138.0,0.036231884057971016
66,7263544332,[{'rrll': 7}],7,1.0,rrll,7.0,138.0,0.050724637681159424
66,726354433221,[{'rrlll': 8}],8,1.0,rrlll,8.0,138.0,0.057971014492753624
66,72635443322110,"[{'rrlllllll': 1, 'rrllllr': 1}]",2,2.0,rrlllllll,2.0,138.0,0.014492753623188406
66,72635443322111,[{'rrlllf': 1}],1,1.0,rrlllf,1.0,138.0,0.007246376811594203
66,7263544332211100,[{'rrlllfl': 1}],1,1.0,rrlllfl,1.0,138.0,0.007246376811594203
66,7263544332211100-1-1,[{'rrlllfllf': 1}],1,1.0,rrlllfllf,1.0,138.0,0.007246376811594203
66,7263544332211100-11,[{'rrlllflr': 1}],1,1.0,rrlllflr,1.0,138.0,0.007246376811594203
66,7263544332211101,[{'rrlllff': 1}],1,1.0,rrlllff,1.0,138.0,0.007246376811594203
66,72635443322112,[{'rrlllr': 7}],7,1.0,rrlllr,7.0,138.0,0.050724637681159424
66,7263544332211201,[{'rrlllrllfrlrll': 1}],1,1.0,rrlllrllfrlrll,1.0,138.0,0.007246376811594203
66,7263544332211202,"[{'rrlllrffr': 1, 'rrlllrf': 4, 'rrlllrfrr': 1}]",6,3.0,rrlllrf,6.0,138.0,0.043478260869565216
66,7263544332211203,"[{'rrlllrr': 2, 'rrlllrrf': 1}]",3,2.0,rrlllrr,3.0,138.0,0.021739130434782608
66,726354433223,"[{'rrllr': 2, 'rrllrrlr': 1, 'rrllrrrrrll': 1}]",4,3.0,rrllr,4.0,138.0,0.028985507246376812
66,726354433322,"[{'rrlflr': 1, 'rrlflrrf': 1, 'rrlfl': 1}]",3,3.0,rrlflr,3.0,138.0,0.021739130434782608
66,726354433323,[{'rrlfffllfrrr': 1}],1,1.0,rrlfffllfrrr,1.0,138.0,0.007246376811594203
66,7263544333241304,[{'rrlfrlr': 1}],1,1.0,rrlfrlr,1.0,138.0,0.007246376811594203
66,726354433424,[{'rrlrf': 1}],1,1.0,rrlrf,1.0,138.0,0.007246376811594203
66,7263544334241304,[{'rrlrflr': 1}],1,1.0,rrlrflr,1.0,138.0,0.007246376811594203
66,72635444,"[{'rrf': 1, 'rrfrrfr': 1, 'rrflfl': 1, 'rrflll': 1}]",4,4.0,rrf,4.0,138.0,0.028985507246376812
66,72635445,[{'rrrrrr': 1}],1,1.0,rrrrrr,1.0,138.0,0.007246376811594203
67,42,[{nan: 17}],17,1.0,?,17.0,57.0,0.2982456140350877
67,4231,[{'l': 1}],1,1.0,l,1.0,57.0,0.017543859649122806
67,42312010,[{'llf': 2}],2,1.0,llf,2.0,57.0,0.03508771929824561
67,4231201000,[{'llff': 2}],2,1.0,llff,2.0,57.0,0.03508771929824561
67,4231201000-10,"[{'llffffrr': 2, 'llfffrf': 1}]",3,2.0,llffffrr,3.0,57.0,0.05263157894736842
67,4231201000-11,[{'llffr': 1}],1,1.0,llffr,1.0,57.0,0.017543859649122806
67,4231201001-11,"[{'llfrfr': 2, 'llfrffff': 1}]",3,2.0,llfrfr,3.0,57.0,0.05263157894736842
67,4231201001-12,"[{'llfrrr': 2, 'llfrr': 1}]",3,2.0,llfrrr,3.0,57.0,0.05263157894736842
67,4231201101-11,[{'llrffffrr': 1}],1,1.0,llrffffrr,1.0,57.0,0.017543859649122806
67,4231201101-12,[{'llrfr': 1}],1,1.0,llrfr,1.0,57.0,0.017543859649122806
67,4231201102,[{'llrr': 1}],1,1.0,llrr,1.0,57.0,0.017543859649122806
67,423121,"[{'lfffffr': 1, 'lfr': 1}]",2,2.0,lfffffr,2.0,57.0,0.03508771929824561
67,423122,[{'lrl': 1}],1,1.0,lrl,1.0,57.0,0.017543859649122806
67,4232,[{'f': 3}],3,1.0,f,3.0,57.0,0.05263157894736842
67,4233,[{'r': 3}],3,1.0,r,3.0,57.0,0.05263157894736842
67,423322,[{'rl': 1}],1,1.0,rl,1.0,57.0,0.017543859649122806
67,423323,[{'rfllrllfflfrlf': 1}],1,1.0,rfllrllfflfrlf,1.0,57.0,0.017543859649122806
67,42332413,[{'rrl': 2}],2,1.0,rrl,2.0,57.0,0.03508771929824561
67,4233241302-11,[{'rrlll': 1}],1,1.0,rrlll,1.0,57.0,0.017543859649122806
67,4233241304,[{'rrlr': 1}],1,1.0,rrlr,1.0,57.0,0.017543859649122806
67,42332414,[{'rrf': 2}],2,1.0,rrf,2.0,57.0,0.03508771929824561
67,4233241403-12,[{'rrfll': 1}],1,1.0,rrfll,1.0,57.0,0.017543859649122806
67,4233241404-13,[{'rrffll': 1}],1,1.0,rrffll,1.0,57.0,0.017543859649122806
67,4233241404-14,[{'rrfffll': 1}],1,1.0,rrfffll,1.0,57.0,0.017543859649122806
67,4233241405,[{'rrfrf': 1}],1,1.0,rrfrf,1.0,57.0,0.017543859649122806
67,42332415,[{'rrr': 1}],1,1.0,rrr,1.0,57.0,0.017543859649122806
68,60,"[{'R2{}': 2, nan: 30, 'Wb{rR4{f}}': 1, 'R3{}': 1, 'W!k{rR4{f}}': 1, 'W!b{}': 2}]",37,6.0,?,37.0,111.0,0.3333333333333333
68,605-1,[{'Wk{lR10{f}}': 1}],1,1.0,Wk{lR10{f}},1.0,111.0,0.009009009009009009
68,60504030,[{'fff': 1}],1,1.0,fff,1.0,111.0,0.009009009009009009
68,6050403020,[{'R4{f}': 1}],1,1.0,R4{f},1.0,111.0,0.009009009009009009
68,605040302010,[{'R5{f}W!b{}': 1}],1,1.0,R5{f}W!b{},1.0,111.0,0.009009009009009009
68,60504030201000,"[{'Wk{f}': 2, 'R6{f}': 1}]",3,2.0,Wk{f},3.0,111.0,0.02702702702702703
68,6050403120,[{'sfrl': 1}],1,1.0,sfrl,1.0,111.0,0.009009009009009009
68,605041312212036454453526,"[{'W!b{fr}': 1, 'R5{R2{fr}}': 1}]",2,2.0,W!b{fr},2.0,111.0,0.018018018018018018
68,60504132231304-15,[{'Wk{fR3{r}}': 1}],1,1.0,Wk{fR3{r}},1.0,111.0,0.009009009009009009
68,6051,"[{'rR2{}': 2, 'r': 3, 'rW{f}': 1, 'rR5{}W!b{}': 1}]",7,4.0,r,7.0,111.0,0.06306306306306306
68,6051413121,"[{'rfff': 1, 'rfR2{f}': 1}]",2,2.0,rfff,2.0,111.0,0.018018018018018018
68,605141312111,[{'rR4{f}': 1}],1,1.0,rR4{f},1.0,111.0,0.009009009009009009
68,6051413121110162,[{'rR5{f}': 3}],3,1.0,rR5{f},3.0,111.0,0.02702702702702703
