id,student,task,solved,start,end,time_spent
16334,9939,79,False,2018-04-18T06:36:32.400498Z,2018-04-18T06:38:21.731699Z,109
16336,9940,57,False,2018-04-18T06:36:57.593892Z,2018-04-18T06:37:26.258960Z,28
16333,9945,13,False,2018-04-18T06:36:21.207495Z,2018-04-18T06:37:45.730212Z,84
16346,9938,14,True,2018-04-18T06:39:37.388076Z,2018-04-18T06:40:36.107771Z,58
16373,9941,66,True,2018-04-18T06:44:53.345570Z,2018-04-18T06:46:23.846455Z,90
16404,9954,19,False,2018-04-18T08:09:55.606758Z,2018-04-18T08:11:10.909986Z,75
16341,9945,84,False,2018-04-18T06:38:49.179333Z,2018-04-18T06:40:43.807267Z,114
16409,9948,8,True,2018-04-18T08:10:45.079951Z,2018-04-18T08:12:23.617871Z,98
16382,9949,2,True,2018-04-18T08:07:01.358461Z,2018-04-18T08:09:21.946099Z,140
16394,9831,26,True,2018-04-18T08:09:13.955902Z,2018-04-18T08:09:22.360807Z,8
16369,9943,69,False,2018-04-18T06:44:13.505606Z,2018-04-18T06:44:13.505634Z,0
16338,9945,44,True,2018-04-18T06:37:51.473643Z,2018-04-18T06:38:09.360385Z,17
16342,9939,11,True,2018-04-18T06:38:50.201607Z,2018-04-18T06:40:57.973723Z,127
16354,9945,61,False,2018-04-18T06:41:02.094821Z,2018-04-18T06:43:14.596606Z,132
16428,9953,49,True,2018-04-18T08:14:03.176107Z,2018-04-18T08:14:26.021331Z,22
16366,9945,18,False,2018-04-18T06:43:36.069273Z,2018-04-18T06:44:19.276717Z,43
16339,9945,12,True,2018-04-18T06:38:12.458335Z,2018-04-18T06:38:44.376005Z,31
16412,9831,6,True,2018-04-18T08:11:08.288669Z,2018-04-18T08:13:54.669786Z,166
16383,9950,2,True,2018-04-18T08:07:02.886700Z,2018-04-18T08:09:27.285333Z,144
16359,9940,71,True,2018-04-18T06:42:10.821157Z,2018-04-18T06:43:19.530366Z,68
16436,9955,44,True,2018-04-18T08:15:28.086628Z,2018-04-18T08:16:30.077692Z,61
16350,9946,38,True,2018-04-18T06:40:14.922484Z,2018-04-18T06:42:13.823377Z,118
16340,9943,80,False,2018-04-18T06:38:30.130989Z,2018-04-18T06:39:01.280826Z,31
16424,9953,51,True,2018-04-18T08:13:50.365445Z,2018-04-18T08:13:55.589858Z,5
16388,9954,2,True,2018-04-18T08:08:06.529127Z,2018-04-18T08:09:28.292581Z,81
16427,9831,10,True,2018-04-18T08:14:01.611617Z,2018-04-18T08:14:11.744207Z,10
16413,9953,26,True,2018-04-18T08:11:23.413676Z,2018-04-18T08:11:37.844367Z,14
16361,9942,11,True,2018-04-18T06:42:22.447915Z,2018-04-18T06:43:25.148087Z,62
16357,9938,11,True,2018-04-18T06:41:44.945709Z,2018-04-18T06:43:25.239001Z,100
16343,9943,61,False,2018-04-18T06:39:08.575021Z,2018-04-18T06:39:19.303913Z,10
16406,9947,31,True,2018-04-18T08:10:17.078249Z,2018-04-18T08:12:31.913459Z,134
16360,9946,50,True,2018-04-18T06:42:21.754127Z,2018-04-18T06:43:27.008150Z,65
16345,9943,38,False,2018-04-18T06:39:27.398924Z,2018-04-18T06:39:27.398942Z,0
16358,9942,67,True,2018-04-18T06:41:55.901594Z,2018-04-18T06:42:19.825526Z,23
16385,9843,2,True,2018-04-18T08:07:05.704285Z,2018-04-18T08:08:46.198757Z,100
16396,9831,51,True,2018-04-18T08:09:27.238702Z,2018-04-18T08:09:31.456981Z,4
16392,9953,44,True,2018-04-18T08:09:09.823013Z,2018-04-18T08:13:25.673809Z,255
16421,9948,12,True,2018-04-18T08:12:56.711165Z,2018-04-18T08:14:26.845266Z,90
16407,9953,14,True,2018-04-18T08:10:21.395047Z,2018-04-18T08:10:55.320324Z,33
16431,9953,66,True,2018-04-18T08:14:30.265076Z,2018-04-18T08:15:36.141160Z,65
16447,9951,44,True,2018-04-18T08:17:50.816508Z,2018-04-18T08:18:12.857921Z,22
16344,9941,86,True,2018-04-18T06:39:21.575464Z,2018-04-18T06:39:45.661123Z,24
16389,9831,14,True,2018-04-18T08:08:26.690844Z,2018-04-18T08:08:53.864231Z,27
16348,9943,65,False,2018-04-18T06:39:55.578269Z,2018-04-18T06:39:55.578293Z,0
16375,9941,18,True,2018-04-18T06:46:28.893402Z,2018-04-18T06:50:34.856505Z,245
16362,9943,72,False,2018-04-18T06:43:03.283631Z,2018-04-18T06:43:41.487054Z,38
16353,9940,21,False,2018-04-18T06:40:52.839966Z,2018-04-18T06:41:31.105438Z,38
16363,9940,70,False,2018-04-18T06:43:29.458041Z,2018-04-18T06:44:36.797407Z,67
16425,9949,86,True,2018-04-18T08:13:53.546136Z,2018-04-18T08:14:14.879638Z,21
16387,9953,2,True,2018-04-18T08:07:32.233180Z,2018-04-18T08:08:57.357279Z,85
16408,9831,67,True,2018-04-18T08:10:44.684355Z,2018-04-18T08:10:57.728330Z,13
16400,9950,31,False,2018-04-18T08:09:38.891028Z,2018-04-18T08:09:38.891054Z,0
16352,9938,84,True,2018-04-18T06:40:42.291340Z,2018-04-18T06:41:40.401278Z,58
16376,9941,84,True,2018-04-18T06:50:38.128064Z,2018-04-18T06:51:31.271045Z,53
16377,9941,13,False,2018-04-18T06:51:34.781830Z,2018-04-18T06:51:34.781849Z,0
16356,9940,18,False,2018-04-18T06:41:41.444437Z,2018-04-18T06:41:41.444464Z,0
16378,9843,57,False,2018-04-18T08:06:24.846428Z,2018-04-18T08:06:24.846437Z,0
16349,9941,19,True,2018-04-18T06:40:05.452540Z,2018-04-18T06:43:52.737383Z,227
16370,9943,86,True,2018-04-18T06:44:25.713834Z,2018-04-18T06:44:42.540912Z,16
16330,9942,41,False,2018-04-18T06:35:27.094085Z,2018-04-18T06:40:23.128274Z,296
16365,9946,32,False,2018-04-18T06:43:30.927607Z,2018-04-18T06:44:44.197992Z,73
16384,9951,2,True,2018-04-18T08:07:03.622955Z,2018-04-18T08:09:03.913077Z,120
16426,9955,2,True,2018-04-18T08:13:57.374754Z,2018-04-18T08:14:28.864817Z,31
16372,9943,41,False,2018-04-18T06:44:45.250891Z,2018-04-18T06:44:45.250907Z,0
16386,9952,2,True,2018-04-18T08:07:27.851288Z,2018-04-18T08:09:39.166715Z,131
16355,9939,13,True,2018-04-18T06:41:03.716042Z,2018-04-18T06:44:46.852815Z,223
16351,9940,13,False,2018-04-18T06:40:35.368074Z,2018-04-18T06:40:35.368106Z,0
16291,9937,32,False,2018-04-18T06:27:03.968999Z,2018-04-18T06:44:47.545166Z,1063
16371,9944,21,False,2018-04-18T06:44:29.266864Z,2018-04-18T06:44:48.293023Z,19
16367,9941,79,True,2018-04-18T06:43:56.966651Z,2018-04-18T06:44:48.871087Z,51
16403,9951,10,True,2018-04-18T08:09:55.455637Z,2018-04-18T08:10:09.575462Z,14
16364,9942,58,True,2018-04-18T06:43:30.280278Z,2018-04-18T06:44:53.170355Z,82
16379,9947,2,True,2018-04-18T08:06:59.498041Z,2018-04-18T08:10:10.533399Z,191
16374,9942,52,False,2018-04-18T06:44:55.994538Z,2018-04-18T06:44:55.994566Z,0
16405,9951,8,True,2018-04-18T08:10:13.495950Z,2018-04-18T08:11:20.839967Z,67
16448,9951,42,False,2018-04-18T08:18:22.411937Z,2018-04-18T08:18:22.412020Z,0
16380,9831,2,True,2018-04-18T08:06:59.502449Z,2018-04-18T08:07:50.325706Z,50
16368,9938,66,False,2018-04-18T06:44:08.468331Z,2018-04-18T06:44:58.302681Z,49
16401,9952,67,True,2018-04-18T08:09:45.629715Z,2018-04-18T08:11:43.007094Z,117
16381,9948,2,True,2018-04-18T08:07:01.180849Z,2018-04-18T08:09:14.143417Z,132
16395,9948,14,True,2018-04-18T08:09:26.769641Z,2018-04-18T08:10:39.324160Z,72
16397,9831,49,True,2018-04-18T08:09:35.701234Z,2018-04-18T08:09:45.224152Z,9
16423,9953,86,True,2018-04-18T08:13:30.196050Z,2018-04-18T08:13:46.154466Z,15
16399,9949,44,True,2018-04-18T08:09:37.467487Z,2018-04-18T08:10:39.498033Z,62
16416,9953,31,True,2018-04-18T08:11:49.233675Z,2018-04-18T08:12:08.291249Z,19
16402,9831,66,True,2018-04-18T08:09:52.378235Z,2018-04-18T08:10:40.249657Z,47
16414,9951,12,True,2018-04-18T08:11:25.318465Z,2018-04-18T08:11:45.739879Z,20
16391,9951,26,True,2018-04-18T08:09:07.881811Z,2018-04-18T08:09:48.846454Z,40
16398,9954,44,True,2018-04-18T08:09:36.943165Z,2018-04-18T08:09:49.217623Z,12
16449,9953,10,True,2018-04-18T08:18:26.847533Z,2018-04-18T08:18:36.040026Z,9
16433,9955,26,True,2018-04-18T08:14:35.062232Z,2018-04-18T08:14:48.407131Z,13
16418,9953,72,False,2018-04-18T08:12:24.763217Z,2018-04-18T08:12:49.917675Z,25
16419,9948,26,True,2018-04-18T08:12:33.534368Z,2018-04-18T08:12:52.431499Z,18
16438,9951,14,True,2018-04-18T08:15:47.571714Z,2018-04-18T08:16:09.748765Z,22
16410,9949,12,True,2018-04-18T08:10:50.666241Z,2018-04-18T08:13:50.532626Z,179
16422,9843,14,True,2018-04-18T08:13:12.857391Z,2018-04-18T08:14:21.946918Z,69
16439,9956,2,True,2018-04-18T08:15:48.718227Z,2018-04-18T08:16:04.084426Z,15
16450,9951,51,True,2018-04-18T08:18:42.322507Z,2018-04-18T08:18:47.492259Z,5
16435,9956,26,True,2018-04-18T08:15:01.176345Z,2018-04-18T08:15:42.101369Z,40
16452,9951,49,True,2018-04-18T08:18:52.053262Z,2018-04-18T08:19:00.944990Z,8
16451,9952,10,True,2018-04-18T08:18:43.311953Z,2018-04-18T08:19:09.479201Z,26
16432,9948,10,True,2018-04-18T08:14:30.387404Z,2018-04-18T08:14:44.537844Z,14
16417,9951,21,True,2018-04-18T08:11:49.987047Z,2018-04-18T08:31:39.755516Z,1189
16437,9953,67,True,2018-04-18T08:15:40.545529Z,2018-04-18T08:15:59.873228Z,19
16444,9951,31,True,2018-04-18T08:16:35.145340Z,2018-04-18T08:16:48.907008Z,13
16440,9953,6,True,2018-04-18T08:16:06.481663Z,2018-04-18T08:18:21.343857Z,134
16445,9952,79,True,2018-04-18T08:16:45.093483Z,2018-04-18T08:18:40.055506Z,114
16415,9952,6,True,2018-04-18T08:11:48.833194Z,2018-04-18T08:16:40.556861Z,291
16446,9951,86,True,2018-04-18T08:16:54.436032Z,2018-04-18T08:17:46.313526Z,51
16443,9955,66,True,2018-04-18T08:16:33.078724Z,2018-04-18T08:19:32.186786Z,179
16393,9843,3,True,2018-04-18T08:09:10.646701Z,2018-04-18T08:32:05.429405Z,1374
16453,9951,66,True,2018-04-18T08:19:05.219610Z,2018-04-18T08:19:39.248903Z,34
16457,9953,12,True,2018-04-18T08:19:42.145113Z,2018-04-18T08:19:56.203181Z,14
16455,9953,8,True,2018-04-18T08:19:17.373828Z,2018-04-18T08:19:35.899540Z,18
16420,9947,66,True,2018-04-18T08:12:46.606306Z,2018-04-18T08:19:44.847436Z,418
16459,9947,79,True,2018-04-18T08:19:46.554899Z,2018-04-18T08:20:36.121928Z,49
16458,9951,67,True,2018-04-18T08:19:45.695524Z,2018-04-18T08:19:57.801499Z,12
16460,9953,19,True,2018-04-18T08:20:04.272184Z,2018-04-18T08:22:07.347521Z,123
16429,9831,19,True,2018-04-18T08:14:17.499678Z,2018-04-18T08:20:59.171307Z,401
16441,9956,19,True,2018-04-18T08:16:10.257072Z,2018-04-18T08:27:55.594580Z,705
16434,9948,6,True,2018-04-18T08:14:49.672977Z,2018-04-18T08:31:13.743273Z,984
16462,9947,86,True,2018-04-18T08:20:41.340625Z,2018-04-18T08:21:11.097586Z,29
16454,9952,21,True,2018-04-18T08:19:14.219644Z,2018-04-18T08:21:32.443812Z,138
16461,9951,6,True,2018-04-18T08:20:07.011042Z,2018-04-18T08:27:04.912969Z,417
16430,9949,6,True,2018-04-18T08:14:17.857143Z,2018-04-18T08:21:58.450156Z,460
16534,9949,18,False,2018-04-18T08:34:53.916439Z,2018-04-18T08:34:53.916464Z,0
16526,9956,84,True,2018-04-18T08:32:28.587734Z,2018-04-18T08:33:37.565417Z,68
16481,9952,1,True,2018-04-18T08:23:37.633736Z,2018-04-18T08:28:53.613001Z,315
16520,9947,71,True,2018-04-18T08:31:45.336061Z,2018-04-18T08:32:37.384422Z,52
16532,9955,70,False,2018-04-18T08:34:22.087410Z,2018-04-18T08:37:24.796732Z,182
16484,9949,26,False,2018-04-18T08:24:25.655354Z,2018-04-18T08:24:25.655374Z,0
16502,9951,61,False,2018-04-18T08:28:56.368186Z,2018-04-18T08:28:56.368205Z,0
16500,9831,50,False,2018-04-18T08:28:24.957890Z,2018-04-18T08:28:57.770557Z,32
16539,9949,3,False,2018-04-18T08:35:34.204140Z,2018-04-18T08:35:34.204168Z,0
16509,9956,13,True,2018-04-18T08:29:46.196476Z,2018-04-18T08:31:36.842533Z,110
16474,9955,86,True,2018-04-18T08:22:57.095509Z,2018-04-18T08:23:15.440709Z,18
16476,9956,10,True,2018-04-18T08:23:00.357667Z,2018-04-18T08:23:17.087445Z,16
16506,9831,13,True,2018-04-18T08:29:26.667558Z,2018-04-18T08:30:51.175460Z,84
16510,9949,13,True,2018-04-18T08:29:57.705595Z,2018-04-18T08:32:42.258849Z,164
16468,9947,11,False,2018-04-18T08:21:44.604134Z,2018-04-18T08:26:57.344080Z,312
16464,9947,12,True,2018-04-18T08:21:15.358447Z,2018-04-18T08:21:39.566353Z,24
16552,9947,44,True,2018-04-18T08:37:53.596048Z,2018-04-18T08:38:03.661622Z,10
16463,9831,79,True,2018-04-18T08:21:11.552454Z,2018-04-18T08:21:44.453167Z,32
16473,9953,3,True,2018-04-18T08:22:39.866128Z,2018-04-18T08:28:02.316790Z,322
16523,9831,1,True,2018-04-18T08:31:50.805357Z,2018-04-18T08:32:42.646000Z,51
16470,9951,23,True,2018-04-18T08:22:04.796173Z,2018-04-18T08:23:25.469279Z,80
16550,9951,18,False,2018-04-18T08:37:42.720160Z,2018-04-18T08:38:43.082988Z,60
16490,9947,76,False,2018-04-18T08:27:00.364908Z,2018-04-18T08:27:00.364925Z,0
16483,9955,79,True,2018-04-18T08:23:44.076074Z,2018-04-18T08:24:44.209808Z,60
16492,9951,19,True,2018-04-18T08:27:16.134440Z,2018-04-18T08:28:06.299075Z,50
16537,9951,57,True,2018-04-18T08:35:11.406654Z,2018-04-18T08:37:27.009000Z,135
16487,9955,46,False,2018-04-18T08:24:48.023847Z,2018-04-18T08:30:10.739000Z,322
16485,9953,53,True,2018-04-18T08:24:27.847193Z,2018-04-18T08:25:49.310856Z,81
16467,9956,14,True,2018-04-18T08:21:38.329458Z,2018-04-18T08:21:57.883463Z,19
16466,9952,84,True,2018-04-18T08:21:34.958971Z,2018-04-18T08:23:34.383219Z,119
16479,9956,49,True,2018-04-18T08:23:20.877263Z,2018-04-18T08:23:34.804779Z,13
16465,9948,86,True,2018-04-18T08:21:16.791914Z,2018-04-18T08:22:00.153259Z,43
16513,9831,21,True,2018-04-18T08:31:03.368236Z,2018-04-18T08:31:39.404609Z,36
16516,9952,38,True,2018-04-18T08:31:23.750367Z,2018-04-18T08:32:15.202581Z,51
16489,9949,8,True,2018-04-18T08:26:39.849318Z,2018-04-18T08:27:04.261643Z,24
16505,9831,61,False,2018-04-18T08:29:15.159740Z,2018-04-18T08:29:15.159759Z,0
16477,9949,46,False,2018-04-18T08:23:10.629347Z,2018-04-18T08:23:37.992852Z,27
16529,9831,46,True,2018-04-18T08:33:01.586464Z,2018-04-18T08:34:31.045830Z,89
16478,9955,12,True,2018-04-18T08:23:18.244745Z,2018-04-18T08:23:39.757022Z,21
16496,9947,26,True,2018-04-18T08:28:00.164015Z,2018-04-18T08:28:13.469173Z,13
16530,9949,21,False,2018-04-18T08:33:25.432843Z,2018-04-18T08:34:09.813030Z,44
16512,9831,32,False,2018-04-18T08:30:56.092989Z,2018-04-18T08:30:56.093016Z,0
16472,9831,47,True,2018-04-18T08:22:29.376699Z,2018-04-18T08:28:20.027834Z,350
16514,9955,8,True,2018-04-18T08:31:16.482364Z,2018-04-18T08:31:43.671244Z,27
16517,9843,49,True,2018-04-18T08:31:29.458057Z,2018-04-18T08:31:44.246939Z,14
16560,9956,61,False,2018-04-18T08:39:47.782079Z,2018-04-18T08:39:47.782096Z,0
16480,9951,38,True,2018-04-18T08:23:28.070150Z,2018-04-18T08:26:08.607007Z,160
16486,9949,11,False,2018-04-18T08:24:42.477186Z,2018-04-18T08:31:02.774953Z,380
16551,9955,54,False,2018-04-18T08:37:43.799126Z,2018-04-18T08:39:49.511900Z,125
16501,9949,23,False,2018-04-18T08:28:48.926558Z,2018-04-18T08:39:50.887333Z,661
16507,9953,69,True,2018-04-18T08:29:40.155035Z,2018-04-18T08:31:05.685686Z,85
16498,9947,19,False,2018-04-18T08:28:16.931510Z,2018-04-18T08:29:30.407750Z,73
16499,9953,17,True,2018-04-18T08:28:18.741181Z,2018-04-18T08:29:32.035831Z,73
16528,9947,73,False,2018-04-18T08:32:44.071528Z,2018-04-18T08:35:20.757948Z,156
16471,9949,14,True,2018-04-18T08:22:16.620965Z,2018-04-18T08:22:51.757132Z,35
16524,9843,73,False,2018-04-18T08:32:17.070902Z,2018-04-18T08:37:10.803006Z,293
16456,9955,23,True,2018-04-18T08:19:36.022202Z,2018-04-18T08:22:53.195965Z,197
16469,9956,79,True,2018-04-18T08:22:01.741672Z,2018-04-18T08:22:57.060749Z,55
16482,9956,21,True,2018-04-18T08:23:40.489030Z,2018-04-18T08:25:23.032389Z,102
16522,9955,18,False,2018-04-18T08:31:46.112469Z,2018-04-18T08:34:13.268914Z,147
16504,9951,11,True,2018-04-18T08:29:11.612015Z,2018-04-18T08:29:39.353397Z,27
16495,9956,46,True,2018-04-18T08:27:58.509271Z,2018-04-18T08:29:40.943707Z,102
16488,9949,10,True,2018-04-18T08:26:15.736084Z,2018-04-18T08:26:30.947218Z,15
16497,9951,79,True,2018-04-18T08:28:11.542998Z,2018-04-18T08:28:38.439484Z,26
16545,9949,51,True,2018-04-18T08:37:07.619723Z,2018-04-18T08:37:11.583127Z,3
16511,9955,67,True,2018-04-18T08:30:48.695847Z,2018-04-18T08:31:12.444576Z,23
16558,9949,67,True,2018-04-18T08:38:57.810574Z,2018-04-18T08:39:12.156537Z,14
16503,9952,53,True,2018-04-18T08:29:03.086079Z,2018-04-18T08:31:15.951474Z,132
16491,9949,19,False,2018-04-18T08:27:11.329769Z,2018-04-18T08:28:41.150031Z,89
16508,9951,13,True,2018-04-18T08:29:44.578585Z,2018-04-18T08:30:34.047444Z,49
16541,9947,3,False,2018-04-18T08:35:48.521964Z,2018-04-18T08:36:43.824995Z,55
16493,9947,14,True,2018-04-18T08:27:21.441491Z,2018-04-18T08:27:46.087909Z,24
16536,9949,57,False,2018-04-18T08:34:59.201290Z,2018-04-18T08:35:25.119345Z,25
16518,9953,65,False,2018-04-18T08:31:37.209431Z,2018-04-18T08:35:57.884637Z,260
16494,9947,13,True,2018-04-18T08:27:49.677795Z,2018-04-18T08:31:22.023438Z,212
16519,9956,76,True,2018-04-18T08:31:43.113801Z,2018-04-18T08:32:25.867106Z,42
16521,9951,1,True,2018-04-18T08:31:45.640881Z,2018-04-18T08:32:25.891993Z,40
16538,9947,10,False,2018-04-18T08:35:26.112272Z,2018-04-18T08:35:26.112294Z,0
16525,9952,68,False,2018-04-18T08:32:19.671645Z,2018-04-18T08:41:15.093754Z,535
16564,9956,67,True,2018-04-18T08:40:27.331361Z,2018-04-18T08:40:44.819845Z,17
16548,9949,49,True,2018-04-18T08:37:20.629682Z,2018-04-18T08:37:37.734193Z,17
16557,9947,6,False,2018-04-18T08:38:42.269044Z,2018-04-18T08:40:45.060678Z,122
16544,9949,84,False,2018-04-18T08:36:53.621157Z,2018-04-18T08:36:53.621175Z,0
16543,9953,61,False,2018-04-18T08:36:39.767159Z,2018-04-18T08:36:56.316144Z,16
16546,9947,51,True,2018-04-18T08:37:10.976953Z,2018-04-18T08:37:15.606548Z,4
16562,9831,18,False,2018-04-18T08:40:09.977223Z,2018-04-18T08:41:17.959001Z,67
16535,9831,57,False,2018-04-18T08:34:57.829681Z,2018-04-18T08:39:59.301751Z,301
16527,9951,63,False,2018-04-18T08:32:29.596016Z,2018-04-18T08:34:46.368829Z,136
16554,9947,67,True,2018-04-18T08:38:21.606462Z,2018-04-18T08:38:36.667065Z,15
16547,9947,53,False,2018-04-18T08:37:18.441140Z,2018-04-18T08:37:18.441168Z,0
16533,9949,1,False,2018-04-18T08:34:23.813157Z,2018-04-18T08:34:48.284223Z,24
16553,9947,49,True,2018-04-18T08:38:09.429028Z,2018-04-18T08:38:17.053259Z,7
16531,9956,73,False,2018-04-18T08:33:40.317447Z,2018-04-18T08:38:17.424491Z,277
16565,9955,61,False,2018-04-18T08:40:30.779309Z,2018-04-18T08:40:30.779334Z,0
16542,9953,45,False,2018-04-18T08:36:09.394808Z,2018-04-18T08:36:09.394828Z,0
16515,9948,57,False,2018-04-18T08:31:16.971522Z,2018-04-18T08:40:14.713659Z,537
16559,9951,84,True,2018-04-18T08:39:07.033632Z,2018-04-18T08:40:15.413981Z,68
16566,9956,63,False,2018-04-18T08:40:50.916590Z,2018-04-18T08:40:50.916611Z,0
16563,9951,55,False,2018-04-18T08:40:20.496804Z,2018-04-18T08:40:40.185631Z,19
16549,9949,66,True,2018-04-18T08:37:41.459872Z,2018-04-18T08:38:54.064863Z,72
16556,9956,70,False,2018-04-18T08:38:36.732975Z,2018-04-18T08:39:22.272485Z,45
16561,9949,79,False,2018-04-18T08:40:04.859399Z,2018-04-18T08:40:33.953613Z,29
16581,9967,2,True,2018-04-18T10:50:51.676909Z,2018-04-18T10:51:01.812194Z,10
16571,9961,51,True,2018-04-18T10:49:01.861614Z,2018-04-18T10:51:18.032916Z,136
16576,9966,51,True,2018-04-18T10:49:40.115707Z,2018-04-18T10:50:20.953504Z,40
16573,9963,49,False,2018-04-18T10:49:28.786989Z,2018-04-18T10:49:55.262637Z,26
16582,9967,19,True,2018-04-18T10:51:06.266355Z,2018-04-18T10:54:28.506840Z,202
16568,9958,44,True,2018-04-18T10:48:47.436858Z,2018-04-18T10:52:11.740176Z,204
16575,9965,44,True,2018-04-18T10:49:35.690641Z,2018-04-18T10:52:10.187444Z,154
16577,9967,44,True,2018-04-18T10:49:43.248574Z,2018-04-18T10:50:47.049927Z,63
16587,9971,51,True,2018-04-18T10:51:35.449533Z,2018-04-18T10:54:07.734228Z,152
16569,9959,14,True,2018-04-18T10:48:52.264120Z,2018-04-18T10:51:53.759691Z,181
16584,9969,2,False,2018-04-18T10:51:08.048199Z,2018-04-18T10:51:08.048218Z,0
16572,9962,67,False,2018-04-18T10:49:10.287134Z,2018-04-18T10:51:11.681968Z,121
16574,9964,51,True,2018-04-18T10:49:29.161783Z,2018-04-18T10:51:33.369839Z,124
16580,9966,67,True,2018-04-18T10:50:28.611189Z,2018-04-18T10:54:46.473378Z,257
16583,9968,67,True,2018-04-18T10:51:06.300089Z,2018-04-18T10:52:33.599015Z,87
16567,9957,14,True,2018-04-18T10:48:40.797071Z,2018-04-18T10:52:32.013452Z,231
16588,9964,67,True,2018-04-18T10:51:37.729852Z,2018-04-18T10:55:37.208475Z,239
16607,9963,6,True,2018-04-18T10:53:50.468490Z,2018-04-18T10:56:44.622721Z,174
16684,9964,2,True,2018-04-18T11:00:14.099566Z,2018-04-18T11:00:32.225614Z,18
16639,9970,8,True,2018-04-18T10:56:13.810303Z,2018-04-18T10:56:59.055435Z,45
16591,9959,51,True,2018-04-18T10:52:03.321619Z,2018-04-18T10:52:09.365562Z,6
16628,9971,23,True,2018-04-18T10:55:35.998702Z,2018-04-18T10:57:57.953333Z,141
16615,9973,12,True,2018-04-18T10:54:51.393751Z,2018-04-18T10:55:07.091707Z,15
16683,9972,71,True,2018-04-18T10:59:52.381348Z,2018-04-18T11:01:00.193043Z,67
16596,9957,86,True,2018-04-18T10:52:37.305184Z,2018-04-18T10:53:19.460013Z,42
16630,9964,86,True,2018-04-18T10:55:45.058101Z,2018-04-18T10:56:24.177289Z,39
16636,9981,67,True,2018-04-18T10:56:00.185689Z,2018-04-18T10:57:00.052725Z,59
16594,9958,66,True,2018-04-18T10:52:16.420307Z,2018-04-18T10:55:09.583717Z,173
16595,9965,67,False,2018-04-18T10:52:18.699273Z,2018-04-18T10:53:21.702975Z,63
16624,9967,8,True,2018-04-18T10:55:23.958098Z,2018-04-18T10:55:43.498826Z,19
16612,9971,67,True,2018-04-18T10:54:17.209877Z,2018-04-18T10:55:11.705475Z,54
16664,9972,66,True,2018-04-18T10:57:52.673512Z,2018-04-18T10:59:19.387585Z,86
16635,9980,49,True,2018-04-18T10:55:54.977816Z,2018-04-18T10:56:26.377919Z,31
16658,9977,8,True,2018-04-18T10:57:32.195024Z,2018-04-18T10:57:58.786718Z,26
16589,9972,26,True,2018-04-18T10:51:42.346799Z,2018-04-18T10:53:30.171181Z,107
16601,9963,31,True,2018-04-18T10:53:14.251117Z,2018-04-18T10:53:31.902792Z,17
16632,9871,32,False,2018-04-18T10:55:46.613277Z,2018-04-18T10:55:46.613301Z,0
16611,9973,8,True,2018-04-18T10:54:11.711409Z,2018-04-18T10:54:40.341110Z,28
16629,9979,2,True,2018-04-18T10:55:37.213589Z,2018-04-18T10:56:27.190462Z,49
16627,9970,31,True,2018-04-18T10:55:31.735938Z,2018-04-18T10:56:08.760997Z,37
16592,9973,14,True,2018-04-18T10:52:13.702280Z,2018-04-18T10:53:38.694821Z,84
16604,9957,10,True,2018-04-18T10:53:26.662672Z,2018-04-18T10:54:42.352672Z,75
16616,9961,8,True,2018-04-18T10:54:53.103107Z,2018-04-18T10:55:19.642338Z,26
16617,9966,12,True,2018-04-18T10:54:54.844481Z,2018-04-18T10:55:20.196729Z,25
16600,9976,26,True,2018-04-18T10:53:06.770405Z,2018-04-18T10:55:20.604425Z,133
16645,9967,84,True,2018-04-18T10:56:45.660451Z,2018-04-18T10:57:48.190910Z,62
16659,9958,23,False,2018-04-18T10:57:33.793991Z,2018-04-18T10:57:33.794011Z,0
16603,9970,49,True,2018-04-18T10:53:18.331009Z,2018-04-18T10:53:47.602538Z,29
16593,9959,23,True,2018-04-18T10:52:14.727679Z,2018-04-18T10:55:50.770765Z,216
16605,9972,2,True,2018-04-18T10:53:36.404902Z,2018-04-18T10:53:51.179300Z,14
16590,9971,86,True,2018-04-18T10:51:56.169321Z,2018-04-18T10:53:51.574953Z,115
16695,9967,42,False,2018-04-18T11:01:47.609639Z,2018-04-18T11:01:57.102008Z,9
16656,9966,44,True,2018-04-18T10:57:16.761927Z,2018-04-18T10:57:49.359175Z,32
16657,9972,12,True,2018-04-18T10:57:27.067269Z,2018-04-18T10:57:49.540911Z,22
16685,9979,71,True,2018-04-18T11:00:15.664892Z,2018-04-18T11:01:54.198534Z,98
16586,9961,31,True,2018-04-18T10:51:25.707731Z,2018-04-18T10:54:47.979604Z,202
16663,9966,8,True,2018-04-18T10:57:51.655202Z,2018-04-18T10:58:14.728980Z,23
16614,9957,23,False,2018-04-18T10:54:46.811280Z,2018-04-18T10:56:33.388733Z,106
16648,9974,61,True,2018-04-18T10:56:54.495688Z,2018-04-18T11:15:11.680372Z,1097
16610,9972,23,True,2018-04-18T10:53:59.528167Z,2018-04-18T10:57:22.026773Z,202
16606,9973,67,True,2018-04-18T10:53:46.246654Z,2018-04-18T10:54:07.824326Z,21
16609,9970,79,True,2018-04-18T10:53:55.855767Z,2018-04-18T10:55:27.192294Z,91
16579,9963,2,True,2018-04-18T10:50:16.530852Z,2018-04-18T10:53:06.843434Z,170
16613,9967,12,True,2018-04-18T10:54:31.776513Z,2018-04-18T10:54:52.372942Z,20
